       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 01:02:32	592119009	IO	9	I	S	3	23	D	52733008	8	Thread-4193		History-mjF0608B9E9	FD	103	0	0	0			928099999
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 01:02:32	726090832	IO	9	I	S	3	23	D	30201328	8	Thread-4193		History-mj2E4F3E91E	FD	111	0	0	0			928100130
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 02:08:22	286971607	IO	4	I	S	3	23	D	29769088	8	ContactsProvide		contacts2.db-mj12FF349DF	FD	177	0	0	0			928207409
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 02:08:32	163228791	IO	4	I	S	3	23	D	29600768	8	ContactsProvide		contacts2.db-mj96D1FF9E6	FD	193	0	0	0			928210940
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 02:28:54	110302009	IO	4	I	S	3	23	D	52760888	8	ContactsProvide		contacts2.db-mj85A22991A	FD	137	0	0	0			928312866
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 02:29:56	139096932	IO	4	I	S	3	23	D	30143032	8	ContactsProvide		contacts2.db-mjAC825B9A7	FD	107	0	0	0			928336880
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 10:19:39	346715849	IO	4	I	S	3	23	D	30141384	8	ContactsProvide		contacts2.db-mj533817982	FD	134	0	0	0			929332919
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 10:19:56	868059383	IO	4	I	S	3	23	D	30141416	8	ContactsProvide		contacts2.db-mj69752C981	FD	156	0	0	0			929337691
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 10:19:56	868059383	IO	4	I	S	3	23	D	30141416	8	ContactsProvide		contacts2.db-mj69752C981	FD	156	0	0	0			929420368
       LGF500Sd255b1b8	5bb501eb08215d970f92618b3660160a	2015-11-13 12:01:50	107520090	IO	4	I	S	3	23	D	19772528	8	ContactsProvide		contacts2.db-mj63310E938	FD	203	0	0	0			929449359
